"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Belgium","BEL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9440002441406","13.1990003585815","18.4409999847412","21.9020004272461","21.5729999542236","20.4990005493164","21.2600002288818","20.3810005187988","22.5930004119873","15.2819995880127","15.3780002593994","15.6870002746582","19.011999130249","17.5090007781982","21.44700050354","20.4389991760254","18.7660007476807","17.9150009155273","21.9069995880127","22.4029998779297","18.753999710083","19.7789993286133","23.7310009002686","23.2369995117188","22.125","20.1000003814697","19.2269992828369","15.7510004043579","15.6780004501343","16.3050003051758",
"Benin","BEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63900005817413","1.68599998950958","1.61500000953674","1.55799996852875","1.4210000038147","1.34399998188019","1.22899997234344","1.14900004863739","1.07500004768372","0.967999994754791","0.887000024318695","0.827000021934509","0.959999978542328","1.067999958992","1.21200001239777","1.2849999666214","1.36800003051758","1.52799999713898","1.92299997806549","2.20799994468689","5.40000009536743","5.39300012588501","5.38399982452393","5.2960000038147","5.32000017166138","5.20100021362305","5.01200008392334","4.8600001335144","4.39699983596802","3.87100005149841",
"Burkina Faso","BFA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85599994659424","2.98699998855591","3.02999997138977","3.06599998474121","2.97399997711182","2.87800002098084","2.87100005149841","2.81200003623962","2.92199993133545","3.04299998283386","3.06800007820129","3.21399998664856","3.26099991798401","4.09899997711182","4.90000009536743","4.44199991226196","4.01700019836426","4.42700004577637","5.35900020599365","5.94899988174438","6.58699989318848","7.25799989700317","7.98199987411499","8.59700012207031","8.52299976348877","8.38300037384033","8.19499969482422","8.0290002822876","8.30700016021729","8.52700042724609",
"Bangladesh","BGD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5019998550415","5.69500017166138","5.96099996566772","6.125","6.26800012588501","6.43200016021729","7.1399998664856","7.91699981689453","8.83800029754639","9.7209997177124","9.25300025939941","8.24300003051758","6.64300012588501","7.76399993896484","8.86400032043457","7.32600021362305","7.67999982833862","8.14700031280518","9.07199954986572","6.40199995040894","7.46199989318848","8.70899963378906","10.1339998245239","10.456000328064","10.798999786377","11.1239995956421","12.3020000457764","12.1470003128052","11.8669996261597","11.5570001602173",
"Bulgaria","BGR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9090003967285","26.8889999389648","27.375","27.4230003356934","27.5499992370605","27.8810005187988","27.8959999084473","25.0520000457764","29.0219993591309","33.2410011291504","38.9560012817383","35.492000579834","26.9629993438721","24.3729991912842","22.2369995117188","19.4220008850098","15.0530004501343","12.6549997329712","16.0739994049072","21.9200000762939","25.0540008544922","28.1180000305176","28.3920001983643","23.7870006561279","21.636999130249","17.2040004730225","12.9130001068115","12.6579999923706","9.86800003051758","8.72599983215332",
"Bahrain","BHR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.93700003623962","3.73399996757507","4.85200023651123","4.70599985122681","5.06300020217896","4.92700004577637","4.59499979019165","4.63700008392334","5.63600015640259","5.13700008392334","5.16800022125244","4.40399980545044","4.41599988937378","4.6399998664856","3.93799996376038","3.42700004577637","2.89599990844727","2.9449999332428","4.67500019073486","4.99900007247925","5.59100008010864","5.33099985122681","5.61999988555908","5.25600004196167","5.27299976348877","4.58400011062622","3.93199992179871","3.98000001907349","4.625","5.34700012207031",
"Bahamas, The","BHS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7339992523193","27.0550003051758","23.0830001831055","25.1319999694824","20.8509998321533","24.0279998779297","22.5049991607666","15.9280004501343","15.7770004272461","15.173999786377","15.125","19.9050006866455","24.5130004882813","21.8229999542236","20.3500003814697","17.0830001831055","19.1439990997314","17.2509994506836","26.3689994812012","27.496000289917","27.4360008239746","30.9069995880127","34.3390007019043","29.0729999542236","25.0359992980957","25.8169994354248","22.0979995727539","24.1000003814697","23.5139999389648","24.6520004272461",
"Bosnia and Herzegovina","BIH","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8919982910156","38.6259994506836","40.5730018615723","41.9990005493164","43.7120018005371","45.4990005493164","47.3429985046387","49.2019996643066","51.3310012817383","53.2589988708496","55.1510009765625","57.1800003051758","59.1279983520508","60.734001159668","61.1160011291504","62.4990005493164","58.4830017089844","47.4490013122559","48.7169990539551","57.5309982299805","57.7859992980957","63.4259986877441","62.6570014953613","63.2669982910156","63.2070007324219","54.9830017089844","46.492000579834","39.3199996948242","39.6969985961914","40.1790008544922",
"Belarus","BLR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13300001621246","5.625","15.0260000228882","22.4589996337891","30.8199996948242","42.0410003662109","29.4340000152588","24.2070007324219","22.2350006103516","20.8330001831055","19.5590000152588","18.4540004730225","17.2339992523193","15.9090003967285","14.6979999542236","13.3739995956421","12.1809997558594","11.1579999923706","10.7819995880127","10.7840003967285","10.8020000457764","10.8699998855591","10.9180002212524","10.8280000686646","10.8280000686646","10.7250003814697","9.36600017547607","10.6540002822876","9.70699977874756","9.58399963378906",
"Belize","BLZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1800003051758","18.5879993438721","19.1040000915527","21.6520004272461","24.1889991760254","26.3449993133545","24.1720008850098","26.8929996490479","24.2810001373291","20.8330001831055","17.8390007019043","19.5189990997314","20.0300006866455","20.5419998168945","21.0009994506836","18.4270000457764","17.007999420166","16.4500007629395","16.996000289917","16.9979991912842","16.9020004272461","16.806999206543","16.7670001983643","18.1700000762939","16.423999786377","16.3040008544922","15.3760004043579","15.3050003051758","15.1239995956421","15.0299997329712",
"Bermuda","BMU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7039999961853","5.88199996948242","5.98799991607666","6.01100015640259","6.02199983596802","6.06500005722046","6.03700017929077","6.05299997329712","6.27699995040894","6.2189998626709","6.23099994659424","6.30100011825562","6.30100011825562","6.17500019073486","6.05700016021729","5.82499980926514","5.73199987411499","5.64900016784668","5.03800010681152","5.2189998626709","5.17399978637695","3.31200003623962","5.33900022506714","4.6269998550415","6.80600023269653","6.83699989318848","6.72900009155273","6.81199979782104","6.90999984741211","7.07000017166138",
"Brazil","BRA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.621000289917","11.7919998168945","11.3950004577637","11.6140003204346","11.8380002975464","13.0590000152588","14.8730001449585","17.7469997406006","18.8530006408691","18.3819999694824","18.1000003814697","18.2220001220703","19.242000579834","18.1490001678467","19.4979991912842","17.8239994049072","16.7670001983643","15.4890003204346","17.8059997558594","16.5610008239746","15.4079999923706","15.9499998092651","15.7480001449585","15.5579996109009","19.6070003509521","26.9220008850098","28.9689998626709","28.2660007476807","27.386999130249","26.9120006561279",
"Barbados","BRB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1500015258789","41.5699996948242","43.4039993286133","41.7379989624023","37.9690017700195","28.1070003509521","30.136999130249","24.4860000610352","22.5160007476807","20.9050006866455","23.0230007171631","23.0559997558594","25.9360008239746","23.0130004882813","21.8729991912842","21.0610008239746","18.6480007171631","20.1389999389648","24.1959991455078","25.8250007629395","26.9780006408691","28.7789993286133","29.2810001373291","33.3089981079102","32.0629997253418","28.8799991607666","29.2369995117188","28.4370002746582","30.2189998626709","31.5769996643066",
"Brunei Darussalam","BRN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2379999160767","15.8780002593994","17.0659999847412","17.6599998474121","18.0249996185303","17.9669990539551","17.9769992828369","18.2590007781982","18.5620002746582","18.423999786377","18.6979999542236","19.1840000152588","19.4179992675781","19.2250003814697","18.9300003051758","18.2490005493164","17.8530006408691","18.0100002288818","21.2819995880127","22.0160007476807","22.3239994049072","23.4650001525879","24.6679992675781","24.7549991607666","27.0590000152588","28.9839992523193","29.951000213623","29.3929996490479","30.0340003967285","29.8880004882813",
"Bhutan","BTN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27799987792969","4.37900018692017","4.53800010681152","4.63700008392334","4.71000003814697","4.73600006103516","4.71999979019165","4.70100021362305","4.67899990081787","5.35599994659424","6.06799983978271","5.91699981689453","5.72599983215332","7.64900016784668","9.32299995422363","9.53499984741211","11.1619997024536","11.2390003204346","12.2749996185303","8.45899963378906","8.75300025939941","6.80800008773804","9.01200008392334","8.76399993896484","9.66699981689453","9.76299953460693","9.8120002746582","9.91199970245361","10.503999710083","11.293999671936",
"Botswana","BWA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4099998474121","29.0620002746582","32.8819999694824","36.8349990844727","36.617000579834","36.5960006713867","37.5800018310547","38.8619995117188","35.9020004272461","32.992000579834","39.439998626709","43.0250015258789","46.576000213623","41.5219993591309","36.765998840332","32.1730003356934","31.6919994354248","31.5200004577637","32.560001373291","35.2799987792969","35.5620002746582","35.7610015869141","35.6759986877441","35.7980003356934","35.9690017700195","35.8390007019043","35.7949981689453","35.6790008544922","37.3499984741211","38.0029983520508",
"Central African Republic","CAF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14499998092651","6.22800016403198","6.36700010299683","6.33900022506714","6.37400007247925","6.44700002670288","6.33900022506714","6.33900022506714","6.40799999237061","6.40100002288818","6.37099981307983","6.43800020217896","6.4689998626709","6.33599996566772","6.23000001907349","6.01000022888184","5.83099985122681","5.77600002288818","6.14799976348877","6.22200012207031","6.2039999961853","6.19700002670288","6.39699983596802","6.11899995803833","6.01000022888184","5.94299983978271","5.82399988174438","5.70699977874756","5.70599985122681","5.71299982070923",
"Canada","CAN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8430004119873","17.2290000915527","17.2000007629395","15.9010000228882","14.835000038147","15.3999996185303","16.2490005493164","15.1339998245239","14.0500001907349","12.6700000762939","12.871000289917","13.6190004348755","13.6260004043579","13.4460000991821","12.3979997634888","11.6510000228882","11.173999786377","11.5869998931885","15.3199996948242","14.8870000839233","14.2530002593994","14.4350004196167","13.7299995422363","13.4519996643066","13.1549997329712","13.0600004196167","11.5959997177124","11.0989999771118","10.7650003433228","10.6129999160767",
"Central Europe and the Baltics","CEB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6559660571219","22.679082351751","25.0066014003601","25.4112798538829","24.3724884030969","23.0844675249308","20.0071578315113","19.5268634211814","23.8662657189447","26.9966277566659","28.7717848008176","29.9710138765846","29.0862031947699","29.1565116018477","27.1820097364121","23.7655553119129","18.6949015132318","16.6895082037884","21.5529384897368","24.4263046716488","25.5161619041465","26.1740839180262","26.5706357019652","23.553604347575","20.6628387767543","17.6582561024827","14.959886436405","12.6631293699214","12.2276132156283","11.4161591088466",
"Switzerland","CHE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18300008773804","4.52600002288818","6.37400007247925","5.96999979019165","5.44799995422363","4.93800020217896","6.44899988174438","6.06300020217896","6.1560001373291","4.99900007247925","5.62099981307983","5.57999992370605","8.48299980163574","7.70300006866455","8.76000022888184","7.69099998474121","7.11399984359741","7.00400018692017","8.47299957275391","8.22200012207031","7.69099998474121","8.3129997253418","8.72599983215332","8.58300018310547","8.80700016021729","8.57199954986572","8.05099964141846","7.92799997329712","7.39799976348877","8.1560001373291",
"Channel Islands","CHI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8970003128052","16.3439998626709","17","17.1940002441406","17.2590007781982","17.2329998016357","17.1350002288818","17.0540008544922","17.2639999389648","17.1439990997314","17.2530002593994","17.4400005340576","17.5830001831055","17.2450008392334","16.9179992675781","16.2889995574951","15.7410001754761","15.6719999313354","17.0629997253418","17.451000213623","17.3040008544922","17.4740009307861","17.6119995117188","17.201000213623","16.8439998626709","16.4559993743896","16.0289993286133","15.6339998245239","15.8549995422363","16.0380001068115",
"Chile","CHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9659996032715","10.2309999465942","10.4899997711182","12.7889995574951","11.3369998931885","17.7040004730225","17.3850002288818","17.6240005493164","25.048999786377","24.4669990539551","24.3309993743896","24.7959995269775","24.5790004730225","24.4080009460449","23.2749996185303","21.94700050354","21.4220008850098","23.5610008239746","26.6119995117188","19.1200008392334","17.9899997711182","16.80299949646","16.7199993133545","17.0739994049072","16.1529998779297","16.0200004577637","17.1590003967285","18.2210006713867","18.9699993133545","19.0639991760254",
"China","CHN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.37200021743774","4.44299983978271","5.11299991607666","5.60799980163574","5.91300010681152","6.23799991607666","6.57299995422363","6.69399976730347","6.79699993133545","6.8730001449585","8.06099987030029","9.02099990844727","9.75","9.56799983978271","9.62399959564209","9.46000003814697","9.29699993133545","9.83899974822998","10.1829996109009","9.85599994659424","10.0190000534058","10.2170000076294","10.4359998703003","10.6450004577637","10.8269996643066","10.710000038147","10.5609998703003","10.2180004119873","10.3339996337891","10.5209999084473",
"Cote d'Ivoire","CIV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.20300006866455","9.29800033569336","8.06400012969971","6.77799987792969","5.53700017929077","5.52099990844727","5.52199983596802","5.51900005340576","5.88000011444092","6.17500019073486","6.44199991226196","6.83599996566772","7.15399980545044","7.37200021743774","7.58900022506714","7.70100021362305","7.82800006866455","8.07600021362305","8.88399982452393","9.38000011444092","9.84500026702881","10.048999786377","6.35500001907349","5.40899991989136","4.55800008773804","3.78299999237061","5.27600002288818","5.17999982833862","5.13800001144409","5.19500017166138",
"Cameroon","CMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7279996871948","11.8100004196167","12.0170001983643","12.03600025177","11.951000213623","11.9429998397827","11.71399974823","11.5209999084473","11.4549999237061","11.2419996261597","11.0419998168945","9.92399978637695","8.77000045776367","7.58500003814697","6.55499982833862","5.49700021743774","4.55800008773804","4.95900011062622","5.72900009155273","6.29699993133545","6.25","6.21400022506714","6.1710000038147","6.03700017929077","6.00899982452393","5.98000001907349","5.90899991989136","5.82200002670288","5.81899976730347","5.84200000762939",
"Congo, Dem. Rep.","COD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68900012969971","4.75500011444092","4.875","4.84800004959106","4.79400014877319","4.81899976730347","4.8289999961853","4.7979998588562","4.85099983215332","4.85799980163574","4.82399988174438","4.85300016403198","4.84200000762939","4.7810001373291","4.71500015258789","5","5.2979998588562","5.70499992370605","6.58500003814697","7.19899988174438","7.78200006484985","8.41499996185303","8.43099975585938","8.3149995803833","8.26200008392334","8.20800018310547","8.04899978637695","7.90199995040894","7.97700023651123","8",
"Congo, Rep.","COG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5149993896484","37.7830009460449","38.3629989624023","38.6860008239746","38.6180000305176","38.7690010070801","38.9729995727539","38.9939994812012","39.5209999084473","39.3709983825684","39.5750007629395","39.9339981079102","40.242000579834","40.1619987487793","39.9529991149902","37.8889999389648","36.1339988708496","34.3230018615723","33.7109985351563","29.7980003356934","25.9820003509521","22.3229999542236","22.3819999694824","22.1870002746582","22.1770000457764","22.19700050354","22.0319995880127","21.7810001373291","21.367000579834","20.9270000457764",
"Colombia","COL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.125","18.0090007781982","14.9250001907349","15.5749998092651","16.3390007019043","21.673999786377","22.2409992218018","27.253999710083","36.1059989929199","36.6570014953613","27.4890003204346","28.3610000610352","26.4130001068115","26.3600006103516","23.7749996185303","22.9039993286133","22.1410007476807","22.6989994049072","23.4559993743896","21.8549995422363","20.4909992218018","19.2730007171631","18.1889991760254","17.5979995727539","16.6420001983643","17.5240001678467","17.8419990539551","18.5830001831055","19.0349998474121","19.6709995269775",
